occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,plant_organ,plant_organ2,abund_value,abund_unit,lng,lat,occurrence_comments,collection_name,collection_subset,collection_aka,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,paleomodel,geoplate,paleoage,paleolng,paleolat,paleomodel2,geoplate2,paleoage2,paleolng2,paleolat2,paleomodel3,geoplate3,paleoage3,paleolng3,paleolat3,cc,protected,formation,stratgroup,member,stratscale,zone,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,assembl_comps,articulated_parts,associated_parts,common_body_parts,rare_body_parts,feed_pred_traces,artifacts,component_comments,pres_mode,preservation_quality,spatial_resolution,temporal_resolution,lagerstatten,concentration,orientation,abund_in_sediment,sorting,fragmentation,bioerosion,encrustation,preservation_comments,collection_type,collection_methods,museum,collection_coverage,collection_size,rock_censused,collectors,collection_dates,collection_comments,taxonomy_comments,taxon_environment,environment_basis,motility,motility_basis,life_habit,life_habit_basis,vision,vision_basis,diet,diet_basis,reproduction,reproduction_basis,ontogeny,ontogeny_basis,ecospace_comments,composition,architecture,thickness,reinforcement,taphonomy_basis,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso,image_no,formation,stratgroup,member,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,time_bins,time_contain,time_major,time_buffer,time_overlap,research_group,primary_reference,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified
192097,occ,,,19463,Paratomarctus temerarius,,species,44882,Barstovian,,16.3,12.5,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Paratomarctus,41233,,,,,,-117,34.799999,,North End Quarry,,,US,California,San Bernardino,based on political unit,1,,,gplates,101,mid,-111.81,38.82,scotese,134,mid,-114.04,35.58,seton,101,mid,-113.56,35.45,US,FED,Barstow,,Upper,,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Paratomarctus,41233,,Paratomarctus,,,,temerarius,,378,Barstow,,Upper,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,4,J. Alroy,J. Alroy,J. Alroy,5/15/02 0:00,1/4/10 18:58
192098,occ,,,19463,Microtomarctus conferta,,species,52175,Barstovian,,16.3,12.5,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Microtomarctus,41222,,,,,,-117,34.799999,,North End Quarry,,,US,California,San Bernardino,based on political unit,1,,,gplates,101,mid,-111.81,38.82,scotese,134,mid,-114.04,35.58,seton,101,mid,-113.56,35.45,US,FED,Barstow,,Upper,,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Microtomarctus,41222,,Microtomarctus,,,,conferta,,378,Barstow,,Upper,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,4,J. Alroy,J. Alroy,J. Alroy,5/15/02 0:00,1/4/10 18:58
192099,occ,,,19463,Aelurodon asthenostylus,,species,43759,Barstovian,,16.3,12.5,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Aelurodon,41190,,,,,,-117,34.799999,,North End Quarry,,,US,California,San Bernardino,based on political unit,1,,,gplates,101,mid,-111.81,38.82,scotese,134,mid,-114.04,35.58,seton,101,mid,-113.56,35.45,US,FED,Barstow,,Upper,,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Aelurodon,41190,,Aelurodon,,,,asthenostylus,,378,Barstow,,Upper,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,4,J. Alroy,J. Alroy,J. Alroy,5/15/02 0:00,1/4/10 18:58
192100,occ,,,19463,Protepicyon raki,,species,50944,Barstovian,,16.3,12.5,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Protepicyon,41237,,,,,,-117,34.799999,,North End Quarry,,,US,California,San Bernardino,based on political unit,1,,,gplates,101,mid,-111.81,38.82,scotese,134,mid,-114.04,35.58,seton,101,mid,-113.56,35.45,US,FED,Barstow,,Upper,,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Protepicyon,41237,,Protepicyon,,,,raki,,378,Barstow,,Upper,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,4,J. Alroy,J. Alroy,J. Alroy,5/15/02 0:00,1/4/10 18:58
192105,occ,,,19466,Epicyon haydeni,,species,44847,Tortonian,,11.63,7.246,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Epicyon,41212,,,,,,-118.5,35.299999,exact locality not stated,North Tejon Hills,,"Comanche Point; CIT 104, 302, 305",US,California,Kern,based on political unit,1,,San Joaquin Valley,gplates,130,mid,-111.61,38.23,scotese,130,mid,-113.65,35.19,seton,176,mid,-115.29,35.95,US,,Chanac,,,bed,,Tejon,3,,bottom to top,,,,,"at roughly the 130 m level in the Tejon Hill section of Wilson and Prothero 1997, i.e., in the long reversed polarity zone overlying the normal zone including the Comanche Point fauna",,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,biostratigraphic,,,,,,,,,not the same as Comanche Point of Savage 1955a (see),terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Epicyon,41212,,Epicyon,,,,haydeni,,378,Chanac,,,,not reported,,,,,,,,,,Tortonian,Tortonian,Tortonian,Tortonian,Tortonian,vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,561,J. Alroy,J. Alroy,J. Marcot,5/15/02 0:00,12/2/23 1:26
192106,occ,,,19466,Borophagus littoralis,,species,44597,Tortonian,,11.63,7.246,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Borophagus,41196,,,,,,-118.5,35.299999,CIT 104,North Tejon Hills,,"Comanche Point; CIT 104, 302, 305",US,California,Kern,based on political unit,1,,San Joaquin Valley,gplates,130,mid,-111.61,38.23,scotese,130,mid,-113.65,35.19,seton,176,mid,-115.29,35.95,US,,Chanac,,,bed,,Tejon,3,,bottom to top,,,,,"at roughly the 130 m level in the Tejon Hill section of Wilson and Prothero 1997, i.e., in the long reversed polarity zone overlying the normal zone including the Comanche Point fauna",,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,biostratigraphic,,,,,,,,,not the same as Comanche Point of Savage 1955a (see),terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,carnivore,Borophagus,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Borophagus,41196,,Borophagus,,,,littoralis,,378,Chanac,,,,not reported,,,,,,,,,,Tortonian,Tortonian,Tortonian,Tortonian,Tortonian,vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,561,J. Alroy,J. Alroy,J. Marcot,5/15/02 0:00,12/2/23 1:26
192113,occ,8067,,19467,Borophaginae,,subfamily,83323,Clarendonian,,12.5,9.4,Alroy,2002,6294,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,,,,,-119,34.299999,,Northwest Amphitheater,,UCMP V-5650; Quatal Canyon,US,California,Ventura,based on political unit,1,,,gplates,105,mid,-113.77,36.46,scotese,105,mid,-115.23,33.69,seton,105,mid,-112.67,32.01,US,,MR Caliente,,,,,QuatC,2,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,Borophaginae,,,,indet.,,378,MR Caliente,,,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.,4,4,0,J. Alroy,J. Alroy,,6/3/02 0:35,6/3/02 2:35
192114,occ,8068,,19467,Caninae,,subfamily,90655,Clarendonian,,12.5,9.4,Alroy,2002,6294,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,,,,,-119,34.299999,,Northwest Amphitheater,,UCMP V-5650; Quatal Canyon,US,California,Ventura,based on political unit,1,,,gplates,105,mid,-113.77,36.46,scotese,105,mid,-115.23,33.69,seton,105,mid,-112.67,32.01,US,,MR Caliente,,,,,QuatC,2,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,Caninae,,,,indet.,,1864,MR Caliente,,,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.,4,4,0,J. Alroy,J. Alroy,,6/3/02 0:35,6/3/02 2:35
192127,occ,,,19472,Osbornodon fricki,,species,49462,Barstovian,,16.3,12.5,Wang,1994,6226,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Osbornodon,41226,,,,,,-117,34.799999,,Oreodont Quarry,,Oreodon Quarry,US,California,San Bernardino,based on political unit,1,small collection,,gplates,101,mid,-111.81,38.82,scotese,134,mid,-114.04,35.58,seton,101,mid,-113.56,35.45,US,FED,Barstow,,,,,Barst,3,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,"Oreodont Tuff is ""just above"" quarry (Woodburne et al. 1999) and is dated at 15.8 +/- 0.09 Ma (Ar-Ar: MacFadden et al. 1990); Turbin Quarry is at the same level",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Osbornodon,41226,,Osbornodon,,,,fricki,,378,Barstow,,,,,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,X. Wang. 1994. Phylogenetic systematics of the Hesperocyoninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 221:1-207,4,4,0,J. Alroy,J. Alroy,,5/15/02 0:00,5/15/02 2:00
192133,occ,,,19473,Vulpes stenognathus,,species,52688,Late Hemphillian,,9.4,4.7,Tedford and Barghoorn,1993,3380,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Vulpes,41248,,,,,,-107,36.5,,Osbornoceros Quarry,,Leyden Quarry; Lyden Quarry; ESP. 251-535,US,New Mexico,Rio Arriba,based on political unit,1,small collection,"""south side of Black Mesa, east of the Rio Grande"" (Owen 2006)",gplates,101,mid,-104.08,38.52,scotese,133,mid,-105.33,36.85,seton,101,mid,-105.15,36.56,US,,Chamita,,,,,,,,,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,AMNH,,,,,,Frick collection made in 1935,identity with Leyden Quarry based on placement of O. osborni type by Frick 1937\nstratigraphic level relative to type Chamita section is NOT determinate but is assumed based on fauna,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Vulpes,,,"carnivore, omnivore",Vulpes,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Vulpes,41248,,Vulpes,,,,stenognathus,,1222,Chamita,,,,,,,,,,,,,,-,-,-,"Tortonian, Messinian, Zanclean","Tortonian, Messinian, Zanclean",vertebrate,"R. H. Tedford and S. F. Barghoorn. 1993. Road Log Neogene geology of the Española Basin, New Mexico. New Mexico Museum of Natural History Bulletin 2:169-178",4,4,0,J. Alroy,J. Alroy,,5/15/02 0:00,5/15/02 2:00
192134,occ,8076,,19473,Borophagus secundus,,species,44603,Late Hemphillian,,9.4,4.7,Alroy,2002,6294,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Borophagus,41196,,,,,,-107,36.5,,Osbornoceros Quarry,,Leyden Quarry; Lyden Quarry; ESP. 251-535,US,New Mexico,Rio Arriba,based on political unit,1,small collection,"""south side of Black Mesa, east of the Rio Grande"" (Owen 2006)",gplates,101,mid,-104.08,38.52,scotese,133,mid,-105.33,36.85,seton,101,mid,-105.15,36.56,US,,Chamita,,,,,,,,,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,AMNH,,,,,,Frick collection made in 1935,identity with Leyden Quarry based on placement of O. osborni type by Frick 1937\nstratigraphic level relative to type Chamita section is NOT determinate but is assumed based on fauna,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,carnivore,Borophagus,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Borophagus,41196,,Borophagus,,,,secundus,,378,Chamita,,,,,,,,,,,,,,-,-,-,"Tortonian, Messinian, Zanclean","Tortonian, Messinian, Zanclean",vertebrate,J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.,4,4,0,J. Alroy,J. Alroy,,6/3/02 0:35,6/3/02 2:35
192135,occ,30184,,19473,Eucyon ferox,,species,44840,Late Hemphillian,,9.4,4.7,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Eucyon,41213,,,,,,-107,36.5,,Osbornoceros Quarry,,Leyden Quarry; Lyden Quarry; ESP. 251-535,US,New Mexico,Rio Arriba,based on political unit,1,small collection,"""south side of Black Mesa, east of the Rio Grande"" (Owen 2006)",gplates,101,mid,-104.08,38.52,scotese,133,mid,-105.33,36.85,seton,101,mid,-105.15,36.56,US,,Chamita,,,,,,,,,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,AMNH,,,,,,Frick collection made in 1935,identity with Leyden Quarry based on placement of O. osborni type by Frick 1937\nstratigraphic level relative to type Chamita section is NOT determinate but is assumed based on fauna,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Eucyon,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Eucyon,41213,,Canis,,,,ferox,,1864,Chamita,,,,,,,,,,,,,,-,-,-,"Tortonian, Messinian, Zanclean","Tortonian, Messinian, Zanclean",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/27/14 2:01,7/27/14 2:01
192145,occ,8080,,19478,Paracynarctus kelloggi,,species,52177,Hemingfordian,Barstovian,18.5,12.5,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Paracynarctus,41231,,,,,,-118.311386,35.192223,,Phillips Ranch,,CIT 503; UCMP 2577,US,California,Kern,estimated from map,seconds,,"nine miles northeast of the town of Tehachapi, and one mile northeast of Phillips Ranch...on Sand Creek, a tributary of Cache Creek (Buwalda, 1916)",gplates,101,mid,-112.36,39.75,scotese,134,mid,-114.98,36.1,seton,178,mid,-114.35,36.02,US,,Bopesta,,,,,Bpsta,175,ft,bottom to top,,,,,only the CIT collection is stratigraphically restricted; other records could be from the 270' level<br>originally described by Buwalda 1916<br>lowest locality in section and overlies Lone Tree Basalt; underyling tuff breccia was dated at 17.1 (= 17.55) Ma (K-Ar on hornblende biotite: sample KA 478) by Evernden et al. 1964; this unit was referred to as the Kinnick Tuff and redated at 16.5 +/- 0.2 Ma (K-AAr on biotite) and 16.5 +/- 0.8 Ma (K-Ar on hornblende) by Coles et al. 1997,"sandstones containing chert layers (Buwalda, 1916)",sandstone,,,,,,,,,,terrestrial indet.,,"interpreted as ""waste slope and playa lake deposits"" (Buwalda, 1916)",macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,UCMP,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Paracynarctus,41231,,Paracynarctus,,,,kelloggi,,378,Bopesta,,,"sandstones containing chert layers (Buwalda, 1916)",sandstone,,,,,,,,,,-,-,-,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,0,J. Alroy,J. Alroy,,6/3/02 0:35,6/3/02 2:35
192158,occ,,,19479,Borophagus,,genus,41196,Hemphillian,,9.4,4.7,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Borophagus,41196,,,,,,-122.248001,37.970001,"indeterminate and listed under B. parvus on basis of geographic location only; ""? Osteoborus sp.""","UCMP 2572, Pinole Junction Site 1",,,US,California,Contra Costa,based on political unit,2,small collection,1/4 mi W of Pinole Junction,gplates,130,mid,-118.55,39.75,scotese,130,mid,-119.48,37.87,seton,176,mid,-120.39,38.35,US,,Pinole Tuff,,,,,MDiab,4,,bottom to top,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,UCMP,,,,,,,"""same horizon"" as Site 2<br>dated at 5.3 +/- 0.1 Ma: Tedford et al. 1987, who place the fauna above the Mulholland Fm. but do not discuss their correlation; the stratigraphic position of the Pinole Tuff was clearly unknown to Stirton and is not mentioned by Creely et al. 1982, but Tedford et al. 1987 indicate that the tuff between the Green Valley and Tassajara Fms. is unambiguously correlated with the Pinole Tuff on geochemical grounds<br>some ""Pinole Tuff"" records may not pertain to this site<br>this forms most of the Pinole Tuff list of Merriam 1917, which also includes a rhino and a proboscidean",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,carnivore,Borophagus,viviparous,Theria,,,"""meat/bone group"" (Van Valkenburgh 1988: based on ""Osteoborus"" cyonoides)",phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Borophagus,41196,,Borophagus,,,,sp.,,378,Pinole Tuff,,,,not reported,,,,,,,,,,-,-,-,"Tortonian, Messinian, Zanclean","Tortonian, Messinian, Zanclean",vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,257,J. Alroy,J. Alroy,P. Holroyd,5/15/02 0:00,4/25/24 14:24
192172,occ,,,19483,Epicyon haydeni,,species,44847,Clarendonian,,12.5,9.4,Wang et al.,1999,3558,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Epicyon,41212,,,,,,-110.099998,35.799999,,President Wilson Springs,,,US,Arizona,Navajo,based on political unit,1,,Jeddito Valley,gplates,101,mid,-105.75,38.87,scotese,133,mid,-107.65,36.35,seton,101,mid,-107.34,36.04,US,,Bidahochi,,,,,,,,,,,,,said to be  Clarendonian,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,,,,some genera,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Epicyon,41212,,Epicyon,,,,haydeni,,378,Bidahochi,,,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,"X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392",4,4,0,J. Alroy,J. Alroy,,5/15/02 0:00,5/15/02 2:00
192188,occ,8095,,19489,Borophaginae,,subfamily,83323,Clarendonian,,12.5,9.4,Alroy,2002,6294,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,,,,,-119,34.299999,,Quatal Canyon South Side 3,,UCMP V-5657; CIT 48 in part,US,California,Ventura,based on political unit,1,,,gplates,105,mid,-113.77,36.46,scotese,105,mid,-115.23,33.69,seton,105,mid,-112.67,32.01,US,,MR Caliente,,,,,QuatC,2,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,Borophaginae,,,,indet.,,378,MR Caliente,,,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.,4,4,0,J. Alroy,J. Alroy,,6/3/02 0:35,6/3/02 2:35
192224,occ,8114,,19497,Caninae,,subfamily,90655,Clarendonian,,12.5,9.4,Alroy,2002,6294,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,,,,,-119,34.299999,,Quatal Canyon South Side 13,,UCMP V-5842,US,California,Ventura,based on political unit,1,small collection,,gplates,105,mid,-113.77,36.46,scotese,105,mid,-115.23,33.69,seton,105,mid,-112.67,32.01,US,,MR Caliente,,,,,QuatC,2,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,UCMP,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,Caninae,,,,indet.,,1864,MR Caliente,,,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.,4,4,0,J. Alroy,J. Alroy,,6/3/02 0:35,6/3/02 2:35
192241,occ,8124,,19501,Borophaginae,,subfamily,83323,Clarendonian,,12.5,9.4,Alroy,2002,6294,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,,,,,-119,34.299999,,Quatal Canyon South Side 17,,UCMP V-5902,US,California,Ventura,based on political unit,1,small collection,,gplates,105,mid,-113.77,36.46,scotese,105,mid,-115.23,33.69,seton,105,mid,-112.67,32.01,US,,NS Caliente,,,,,QuatC,5,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,UCMP,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,,,,Borophaginae,,,,indet.,,378,NS Caliente,,,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.,4,4,0,J. Alroy,J. Alroy,,6/3/02 0:35,6/3/02 2:35
